name,class,z,u-r,x_c,y_c,ns,r_s,q,phi,psi_11,psi_12,psi_22,psi_111,psi_112,psi_122,psi_222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,T,T_err,F
PGC0051650,spiral,0.02479,2.02541,-2.11E-09,-1.000000005,2.433089768,0.525512271,1.219953036,-1.791579748,0,0,0,-0.00162876,-0.00324259,0.00106899,-0.001828348,5.360538438,-0.000279885,-0.002535469,24.63562578,-49.08614056,-114.7034236,17.68204434,-399.824344,-0.00116397,-0.00102841,0,0,0.780074663,1.89923492,2.144194766,3.251755603,4,0,0.00255087
PGC0051668,early,0.01462,2.71964,0.699048109,-2.211752257,2.926989557,0.055093283,1.917150718,0.596788097,0,0,0,-0.001142307,-0.0006507,-0.000858769,-0.000400886,10.72962359,-0.001000538,-0.000525793,16.70228069,-36.67241839,-17.21244512,-16.95127635,-18.00680775,-0.00033224,4.22E-05,0,0,0.505272038,1.929298704,5.198111735,41.62507101,-2,0,0.001130281
PGC0051681,early,0.015,2.7201,-0.344151793,-0.980108676,5.335717767,0.0001,1,1.272103833,0,0,0,0.003172424,0.000666371,-2.39E-05,0.002252166,4.154839803,0.001574239,0.001459269,23.84335724,214.909673,104.4905244,53.7704312,273.7329133,0.000511514,0.000639972,0,1,0.769619099,1.860190109,3.178071309,21.09574667,-3,0,0.002146553
PGC0051705,early,0.02674,2.76795,0.769506008,-0.185885673,5.163684905,0.000109851,1.458043484,0.502619668,0,0,0,-0.002417373,-0.00103537,-0.000806926,-0.000423787,2.383676657,-0.001612149,-0.000729579,21.02854145,-187.3806454,-72.95979721,193.2603069,127.588654,-0.000104884,0.000262806,0,1,0.538098974,1.417542073,3.570941759,27.51232314,-5,0,0.001769551
PGC0051728,early,0.01433,2.72859,-0.102627145,-2.466422766,2.812514371,0.041768219,2.151984514,1.525821383,0,0,0,0.002261817,0.000165035,-0.001113285,-0.005497092,10.83856776,0.000574266,-0.002666029,11.12131891,-1.694529321,-3.556413708,-1.456216427,-38.89677849,0.002115236,-0.001728009,0,0,0.204130445,1.220714054,8.480539797,108.0829929,-2,0,0.002727176
PGC0051730,spiral,0.01185,1.69509,1.055780481,1.103391587,0.624573567,19.38412087,1.59269096,0.20574768,0,0,0,-0.001800288,-0.000231561,-0.000370582,0.00098377,4.433684304,-0.001085435,0.000376104,30.16222029,-329.713114,-54.27320103,-36.94169459,-9.365617988,-0.000299558,-0.001073626,0,0,0.927668802,1.65671512,1.382853997,0.471354149,6,0,0.001148748
PGC0051733,spiral,0.0138,1.93553,-1.258761079,-1.365958867,1.874271803,1.937723534,1.518458066,-1.495837066,0,0,0,0.000594022,0.000984031,0.000474934,0.000786513,1.460019178,0.000534478,0.000885272,31.83390576,-429.5970485,153.4548847,-180.640836,588.2776359,0.001384598,-7.91E-05,0,0,1.332016917,2.145483402,1.031374894,-0.796099927,4,1,0.001034105
PGC0051751,early,0.01436,2.92007,0.282510862,0.828895505,5.183699238,0.000100857,1.28573373,0.553705409,0,0,0,-0.00055825,-1.77E-05,-0.000466999,-0.000174797,1.205342272,-0.000512624,-9.62E-05,19.7156923,-653.325263,-114.1344226,-254.0789007,-345.9874389,-0.00121182,-0.000609117,0,1,0.545265821,1.639545882,4.931506963,52.63570125,-5,0,0.000521581
PGC0051779,spiral,0.02861,2.22595,0.670532898,0.865985132,1.211727814,2.855055535,3.457885735,-0.243827702,0,0,0,0.000835077,0.00151374,0.002144099,0.011749478,4.190238013,0.001489588,0.006631609,24.2485395,-100.2064361,71.95794949,-30.78788662,24.69202424,3.30E-05,0.000834124,0,0,0.432712768,1.175888985,2.787181178,8.179045369,4,2,0.006796846
PGC0051784,spiral,0.03394,1.95627,1.999999994,1.000000005,3.026144622,0.094068936,2.393490753,-0.826034318,0,0,0,0.001731408,0.000901854,-0.001014412,0.001867632,4.151671756,0.000358498,0.001384743,30.36828982,-338.149418,294.9380876,-299.6105333,555.238097,-0.000154211,-0.000381414,0,0,1.014582273,2.169489285,1.794963377,1.904140268,4,0,0.001430397
PGC0051787,early,0.005591,2.72905,-1.825068612,-1.079921315,3.20771657,0.054466611,1.106337481,1.076276947,0,0,0,0.00021012,1.00E-05,0.000205796,0.000250354,3.645232724,0.000207958,0.000130186,24.52574146,25.24078122,-0.567663074,-13.6715161,-46.91951809,6.59E-05,-0.000185275,0,0,0.648680081,1.62540299,4.466852042,39.77401935,-5,0,0.000245347
PGC0051795,spiral,0.007765,2.00951,-1.678261313,-0.109712426,1.220704547,8.497740464,1.112336266,-0.660913347,0,0,0,-0.000101955,-0.001030435,0.000881895,-0.001202729,8.259140517,0.00038997,-0.001116582,29.6402292,82.71783526,216.2528535,51.74992587,195.9765816,0.000369126,-0.000564501,0,0,0.651471348,1.271775246,2.265723848,7.077719795,6,2,0.001182722
PGC0051829,spiral,0.01701,2.20509,3.000056117,-4.34E-05,5.484741079,0.000539631,1.773208046,-0.032173813,0,0,0,0.000945745,-0.000690649,-0.000438298,0.001227834,3.9821048,0.000253724,0.000268592,49.92970908,103.1590391,77.43604057,96.67048334,612.6821147,-0.001036457,0.000368941,0,0,2.135750819,2.426962786,0.329226733,-1.554676109,4,0,0.000369482
PGC0051834,early,0.02559,2.7944,1.158019258,0.40379428,4.51702049,0.001054085,1.124715619,0.462272998,0,0,0,-0.00102049,-0.000463303,-0.00033419,-0.000272937,0.937288967,-0.00067734,-0.00036812,21.57947011,7.578629821,16.54324628,-56.92553091,-28.31638112,-0.000314903,-2.54E-05,0,0,0.730314361,1.945725148,3.565275942,24.13742353,-5,0,0.00077091
PGC0051843,early,0.02445,2.76226,1.465268477,1.977417621,3.0651766,0.03443622,2.384542008,1.534205773,0,0,0,0.001554082,-0.001336173,0.000523497,-0.003418988,5.92526464,0.00103879,-0.002377581,19.34594882,16.22910206,2.284831724,25.72466352,-579.7152265,0.000603137,-0.00135066,0,0,0.49366132,1.582514039,3.548421194,16.53736688,-2,0,0.002594605
PGC0051846,spiral,0.00457,1.53448,2.424511814,-0.771270134,1.355822871,5.141934243,1.601340565,-0.03240216,0,0,0,0.002555671,-2.13E-06,-0.001248667,0.00431813,7.325953786,0.000653502,0.002158001,30.89291823,-337.8979947,369.6056287,144.9341619,548.3748115,0.000800104,0.001366537,0,0,0.701812796,1.237606932,2.23399937,7.907594139,6,2,0.00225478
PGC0051865,spiral,0.025,2.00826,0.929138604,-0.125273578,1.965112756,1.166097123,1.621874554,0.352534159,0,0,0,-0.000321736,0.000563467,-0.001257397,-0.002288946,3.676900373,-0.000789567,-0.00086274,26.97208566,-1286.139986,-167.2551005,-359.4155636,189.0624792,-0.00081362,-0.002185594,0,0,0.676916792,1.324287824,1.97762965,4.883403053,5,1,0.001169502
PGC0051878,spiral,0.02747,2.26337,3.832485504,-0.521836614,1.640881633,2.292534879,2.436442341,-0.761694745,0,0,0,-0.000864091,0.000233269,0.00140536,-0.001261621,2.665522049,0.000270634,-0.000514176,32.06770044,4.270620738,-110.3830524,165.3229368,-314.936357,-0.00274481,-0.001111318,0,0,1.027037312,1.945234044,1.461478272,0.513118699,5,2,0.000581051
PGC0051921,spiral,0.007852,1.59596,-3.23245605,2.084815639,1.010694167,6.349191551,2.482349215,-1.286457894,0,0,0,-0.006944028,-0.002907519,0.001161412,-0.002348013,5.643079069,-0.002891308,-0.002627766,26.45436055,-80.45228552,-229.6021002,1443.174008,-5820.798132,0.001177589,-0.001948893,0,0,0.977383634,1.707486011,1.352849157,0.592542311,5,1,0.003907021
PGC0051973,spiral,0.004574,2.01539,-2.000000023,2.48E-09,1.356547834,5.668984282,1.529278661,-0.58535055,0,0,0,0.001725193,-0.00117773,-0.000755968,0.004666111,5.697673035,0.000484612,0.00174419,31.30002401,48.45651288,265.9695528,560.1707752,-110.0050682,0.003355726,0.005505121,0,0,0.558196985,0.930377982,1.984007148,6.327613297,6,1,0.001810262
PGC0052011,spiral,0.02958,1.9887,1.999999998,5.999999999,1.736774624,4.709635837,1,3.066209363,0,0,0,-1.89E-05,0.001348123,-0.00084634,-0.001084831,4.283857912,-0.000432637,0.000131646,37.76988067,-257.3903548,231.375504,-105.088448,498.0026922,-0.000380464,-0.000240424,0,0,2.001440783,2.965684489,0.840809993,-1.191515531,5,2,0.000452223
PGC0052023,spiral,0.02814,1.81056,2.054922995,2.4825589,1.344882343,5.808762541,1.77262438,-1.458245675,0,0,0,0.000523591,0.000540832,0.001234523,0.001661271,1.93055913,0.000879057,0.001101052,34.03835482,-1501.973731,-402.3501111,-158.6855155,-7811.983782,-0.002042315,-0.001864241,0,0,1.333593805,2.270388053,1.15111224,-0.560448487,6,2,0.00140892
PGC0052027,spiral,0.03455,2.49454,3,1.999999994,1.874298092,2.391434613,1.267705909,0.20573604,0,0,0,-0.002808605,-0.001180761,0.000598576,-0.000360173,5.167159627,-0.001105015,-0.000770467,32.75480175,-514.8820256,-90.34828523,-88.59765683,-263.7754946,8.79E-05,-0.000112201,0,0,1.392460345,2.329619922,1.162751403,-0.270567883,4,1,0.001347099
PGC0052051,spiral,0.02524,2.0328,-3.35E-09,-1.000000001,1.470686964,4.252199801,1.642149865,0.836622683,0,0,0,0.000358906,0.000257394,-0.000663647,0.000362765,2.182511778,-0.000152371,0.000310079,29.56266781,-352.1483178,-20.40821407,-204.8220882,-11.42818119,-0.00175115,0.001586699,0,0,0.613087121,1.22324477,1.614809328,1.101735164,6,0,0.000345494
PGC0052116,early,0.007058,3.10066,-1.175457487,-0.181646108,4.924731069,0.0002686,1.604648391,0.195821614,0,0,0,9.40E-05,0.000423907,0.000274307,-0.000153521,1.62604702,0.000184143,0.000135193,28.69657744,4116.003635,-432.3374548,655.4094105,-1238.316335,0.000920652,-0.000973734,0,0,0.893140012,1.597793866,3.178012724,30.92607128,-5,0,0.000228442
PGC0052179,early,0.01362,2.85216,0.114897384,2.428658866,4.865246572,0.000450804,1.412102894,0.141679113,0,0,0,-0.000181055,0.000363383,1.41E-05,-0.000326755,1.636031008,-8.35E-05,1.83E-05,28.07938351,499.4944427,7.887129784,86.55845774,-186.5003139,6.91E-05,-0.00022226,0,0,0.847262443,1.751303655,2.809261672,17.81217381,-5,0,8.55E-05
PGC0052192,early,0.03461,2.75016,13.77539296,-0.594806464,5.262432357,0.000100077,1.07101796,-0.772335387,0,0,0,-0.000534591,-0.000659488,-0.000412059,0.000251956,1.928212757,-0.000473325,-0.000203766,19.61219584,-44.11033304,1.81813591,1.500384372,-3.341626953,-0.000434752,0.000149365,0,1,0.639444018,1.881958018,3.291935961,15.62906352,-5,0,0.000515322
PGC0052199,early,0.0288,2.87773,1.999999999,2.999999994,2.555708254,0.236252808,1.296065177,-1.125904555,0,0,0,-0.000527181,-0.001082323,-0.001045119,-0.000895833,2.866989839,-0.00078615,-0.000989078,22.68474148,0.372282514,-67.23911222,-8.322797598,25.3457648,3.72E-05,-3.17E-05,0,0,1.03655197,2.247602603,2.474708112,10.17719157,-5,0,0.001263451
PGC0052247,spiral,0.01105,2.09749,0.757222828,0.830444846,0.578112105,4.305589245,8.330907122,1.214745288,0,0,0,0.015882082,-0.006258527,0.002157695,-0.001592195,1.54662694,0.009019888,-0.003925361,28.49011862,-1.03796687,-2.015367257,-4.191129319,-9.734456808,0.003758049,0.000239157,0,1,0.348653584,0.942388825,2.844977528,8.577763803,6,2,0.009837014
PGC0052251,spiral,0.01227,2.24655,-0.745462741,1.173862095,0.329896125,21.49711214,2.117938185,-0.355505408,0,0,0,-7.70E-05,-0.0037424,-0.003582848,-0.004025594,15.18548019,-0.001829932,-0.003883997,28.77459198,17.42443133,-10.93915425,3.122138522,-0.313734954,-0.000587562,-0.000567115,0,0,0.598076362,1.210405721,2.472623291,10.96588226,4,1,0.004293493
PGC0052254,spiral,0.0307,1.83753,-6.529446221,-0.243020015,1.505514273,3.264274612,1.464160339,-0.49823155,0,0,0,-0.000436288,-0.000162322,-0.000275108,0.000161293,3.974069971,-0.000355698,-5.14E-07,23.67149502,37.65123547,-28.51877692,0.412134657,6.674697805,0.00113614,-0.000270537,0,0,0.886119784,2.088798674,2.074049886,2.925191387,5,1,0.000355699
PGC0052266,early,0.007378,2.67285,0.7072751,0.027038157,2.430846872,0.109228965,2.549120123,-0.943319852,0,0,0,-0.002517323,-0.004511015,0.006900221,-0.005526994,37.19169863,0.002191449,-0.005019005,13.0317579,234.6665744,-318.1947263,440.016259,-662.7487238,0.003450974,-0.002739784,0,1,0.20053694,1.021814866,9.802789791,161.8496993,-2,0,0.005476574
PGC0052307,spiral,0.007462,2.35203,-1.424720733,-0.943017508,1.331527813,1.124172979,6.954254569,-0.147653875,0,0,0,0.001702388,0.000714822,0.00191964,0.018491472,2.245823709,0.001811014,0.009603147,23.37096186,-1947.362837,356.8120145,-76.865799,17.11633013,-0.001172856,0.003723731,0,1,0.408083961,0.831169068,2.809430912,14.74933335,6,2,0.009772421
PGC0052328,spiral,0.02599,2.58762,-4.05E-09,1.96E-10,2.319916953,0.503643827,1.223251611,0.538316275,0,0,0,0.001432129,0.001356046,0.001707394,6.12E-05,7.909536832,0.001569762,0.000708637,21.61180754,153.1701724,62.48990554,46.27005904,73.13200366,0.000357341,0.000933389,0,0,0.358861344,0.981810068,3.55084601,23.47864133,4,1,0.0017223
PGC0052338,spiral,0.04559,3.04273,-0.999999998,-2.000000007,3.656584701,0.038953413,1,2.263970993,0,0,0,0.000429241,0.001191107,0.001858947,0.00263681,3.628897383,0.001144094,0.001913958,34.86021124,-157.5242377,7.528198101,432.0600955,-510.9329865,0.00021206,-0.000792734,0,0,0.956038,1.552584495,1.266866867,1.252515038,5,2,0.00222984
PGC0052343,spiral,0.01237,2.25804,0.449417085,-1.088977246,1.085443208,4.998311888,3.054690609,0.181993212,0,0,0,-5.82E-05,0.000625329,-0.00104098,0.003193451,4.946879149,-0.000549574,0.00190939,29.10196034,-12.70633898,10.58801799,-7.046364664,8.601711578,-0.000387,0.00114044,0,0,0.660649457,1.444705264,2.111443672,4.328079061,4,2,0.001986908
PGC0052344,spiral,0.007415,2.12892,0.579019028,-0.000185456,1.128235797,1.516460136,6.083193624,-0.051045843,0,0,0,-0.000226131,-0.001046794,-0.002770765,-0.038865823,2.946845143,-0.001498448,-0.019956309,18.77002542,-42.28738204,-5.558646172,-0.124749571,-0.661850547,-0.000292095,-0.000161748,0,1,0.15390485,0.67298398,5.015493876,30.25470042,5,2,0.020012486
PGC0052349,early,0.03462,2.79779,3.855525613,0.599604231,5.143658761,0.0001,1.823832726,1.447757062,0,0,0,-0.000152205,0.000709458,-0.000160157,-0.001323554,1.713258199,-0.000156181,-0.000307048,20.98159785,-5.65888297,-16.07358552,1.679856231,-100.5733625,-4.18E-05,-0.000201585,0,1,0.618035529,1.709023917,3.277560957,17.59447868,-3,0,0.000344487
PGC0052421,spiral,0.02384,2.40674,2.399082194,1.026108461,1.048428539,13.65695548,1.253201935,-0.759126753,0,0,0,0.001740437,0.001202954,4.43E-05,0.000558205,3.767231597,0.000892369,0.00088058,35.35219936,-4.897379666,189.824926,-3.116666991,451.9933922,-0.001367619,0.00130178,0,0,1.710502018,2.5344029,0.849898702,-1.143228605,4,0,0.001253692
PGC0052429,early,0.02267,2.62709,0.086244206,1.822143867,3.938147042,0.001781418,2.92391011,-0.451588633,0,0,0,0.000186053,-0.000447677,-0.000206779,-0.000691614,8.48814543,-1.04E-05,-0.000569646,14.91944467,3.893389557,-2.399489689,0.289613638,0.235451151,-0.000183707,-0.00035855,0,0,0.345250655,1.636608744,7.06152798,82.38655339,-2,1,0.00056974
PGC0052438,spiral,0.0125,1.80153,1.528218654,-0.568819147,1.419239795,3.968218153,1.765322367,-0.874562949,0,0,0,-0.00060631,-9.51E-05,-0.000474803,-0.001048746,2.798142245,-0.000540556,-0.000571948,27.54652399,-135.1229796,21.29151419,-3.95693988,-206.0225923,-0.001124342,-0.00140515,0,0,0.69780206,1.47095227,1.975570924,3.473406418,4,2,0.000786972
PGC0052441,early,0.02738,3.48365,0.999999994,-1.47E-09,2.144270489,1.109921618,1.236290163,-2.826212646,0,0,0,0.002035667,-0.002256225,-0.000972441,-0.004686653,2.667027582,0.000531613,-0.003471439,33.44195011,-3304.912812,-2941.795709,540.5962223,-94.61147959,0.001259045,-0.000915411,0,0,2.539533835,2.785135625,0.333046871,-1.238935052,-2,0,0.003511908
PGC0052476,spiral,0.01088,1.91586,-2.883996428,-3.677573297,0.793674141,16.75441718,1.580029075,0.562128603,0,0,0,0.001088117,0.000864807,-0.000161446,0.003368842,6.070706099,0.000463335,0.002116824,33.60863924,-537.6493174,639.0713981,684.1110139,1049.020826,0.0003255,0.001795265,0,0,1.072464395,1.682781783,1.199620809,0.366107355,5,1,0.002166939
PGC0052488,spiral,0.01532,1.56716,1.682849594,1.345169138,3.353716463,0.052698594,1,1.471420686,0,0,0,-0.001344953,-0.000604709,0.001076836,0.007751087,5.967096219,-0.000134058,0.003573189,27.60729109,-107.3464968,114.1466387,-13.28580872,518.0054373,0.000775663,-0.000616277,0,0,0.765390316,1.558689749,1.732349277,2.105551448,5,2,0.003575702
PGC0052499,spiral,0.03395,1.01416,-7.000000005,-12,2.893149857,0.296077919,1.015187731,0.569896265,0,0,0,0.002043173,0.002364785,-0.000560795,-0.003121101,2.053889236,0.000741189,-0.000378158,34.99956811,1763.733296,-129.519429,669.4374034,-194.2025279,0.003172718,-0.001112127,0,0,1.564906142,2.570970133,1.058845778,-0.792584993,6,0,0.000832085
PGC0052504,spiral,0.02874,2.11407,1.005231526,-1.272903891,0.886811645,4.004998345,6.101389862,-0.461587151,0,0,0,0.000214218,-0.001680962,-0.0022643,-0.006540689,1.350253928,-0.001025041,-0.004110826,32.14716125,832.1250754,-441.1790101,240.0105986,-134.30138,0.011683136,0.019525489,0,0,0.746554911,1.707928814,1.891679604,1.72832497,6,2,0.004236696
PGC0052532,spiral,0.02731,2.34248,1.205795488,0.534647629,2.065867808,0.499402234,3.212899383,-1.065836023,0,0,0,0.000833011,0.000111453,0.000240186,0.000756374,2.719477197,0.000536599,0.000433913,25.61696231,-51.53333181,22.45252393,11.53063864,-135.7763088,-0.013134174,-0.00564902,0,0,0.471944644,1.194697629,2.465344665,6.185823746,5,2,0.000690086
PGC0052535,spiral,0.01248,2.29869,0.706514377,-0.395228714,1.158698116,8.70772913,1.125483798,-0.521682395,0,0,0,0.002186673,0.000228013,-0.003178995,0.001958788,7.895096397,-0.000496161,0.001093401,27.41781323,-65.91400438,85.74671277,-61.72686158,35.76894839,-9.06E-05,-0.000160096,0,0,0.529115408,1.079980822,2.248167756,6.520247099,4,1,0.001200709
PGC0052602,spiral,0.03649,3.71344,0.974677611,-1.676460386,1.242982634,2.213152388,6.509705559,-0.157998646,0,0,0,-0.005715125,0.002351123,0.006686908,0.021080689,2.827564665,0.000485892,0.011715906,32.13897599,18880.69475,-2024.543597,279.0797437,19.70978646,0.004957706,0.002958464,0,1,0.509103136,1.24391507,2.152776,3.19749807,6,0,0.011725977
PGC0052607,spiral,0.01096,1.78473,-2.57202485,1.515771266,0.75045249,12.96770213,1.842903918,-0.700825293,0,0,0,-0.000748583,0.001909386,-0.000240565,0.00246315,4.704817464,-0.000494574,0.002186268,27.55071317,-228.3233152,182.6676544,-172.3759111,215.9175015,-0.000595874,0.001383478,0,0,0.734625444,1.48680859,1.868362292,2.785410533,6,0,0.002241511
PGC0052614,early,0.005825,2.46373,3.311208816,1.204065555,2.174805519,0.292979118,2.654485395,-0.500765747,0,0,0,0.000605431,0.000401525,0.000524721,-0.000258714,4.88413305,0.000565076,7.14E-05,17.36162387,30.57065681,-12.7971837,8.51994411,-8.319608182,-0.000203098,-0.000246521,0,0,0.525350338,1.885405756,4.320469314,25.17397725,-2,0,0.00056957
PGC0052712,spiral,0.02834,2.40835,3.01E-09,0.999999994,2.52221659,0.187503599,3.184089947,-0.518749596,0,0,0,0.001835158,-0.001410417,-0.001167319,-0.002923535,2.331141961,0.000333919,-0.002166976,27.42807106,534.5463635,-370.9558669,235.5894235,-157.2310906,-0.000634646,-0.000183657,0,0,0.476389466,1.206321419,2.425049426,5.827763868,4,2,0.002192553
PGC0052713,spiral,0.01343,1.88647,0.602015799,-0.103673057,1.323570816,5.064628069,1.308118398,-1.05208897,0,0,0,0.002394386,0.001077049,-0.000390035,-0.000287226,3.109025871,0.001002176,0.000394911,24.26842335,-118.9241414,61.48736832,-10.71267161,252.8399462,-0.001581561,0.000396737,0,0,0.485933884,1.092900555,2.216270325,4.942414237,5,1,0.001077177
PGC0052743,early,0.02908,2.79293,2.682019162,1.1889126,5.166801348,0.0001,1.397556659,-1.576232371,0,0,0,-0.000376075,0.000293678,-0.000709381,-9.23E-05,3.563397976,-0.000542728,0.000100684,21.91873048,-34.3504202,13.67793281,-13.37801116,35.8419083,-0.000154155,0.000120809,0,1,0.860963583,2.154463646,3.675968915,30.05957852,-5,0,0.000551988
PGC0052752,early,0.02737,2.86823,-0.480326794,-0.570270789,5.221942663,0.0001,1.442301404,-1.396815588,0,0,0,-0.0006607,3.90E-05,7.57E-05,0.00018504,1.18955652,-0.000292479,0.000112009,22.50213693,-9.379424491,6.20009439,-20.44382883,-38.78376872,-7.43E-05,-9.59E-05,0,1,0.993372567,2.41616577,2.49088198,8.254973628,-5,0,0.000313193
PGC0052754,early,0.03073,2.64676,1.422279241,1.101941887,5.095777787,0.000209619,1.260235812,1.433606571,0,0,0,-0.000190233,1.47E-05,-0.000204647,0.000409504,1.033013913,-0.00019744,0.00021211,23.05881473,-0.546266012,7.476790067,-0.286931964,48.50371446,-2.40E-05,4.46E-05,0,1,0.837852279,2.095620063,2.461218893,7.048171806,-5,0,0.000289781
PGC0052766,spiral,0.03038,2.1519,1.579906435,0.666435924,2.094010792,1.053442928,1.41636468,-0.515156235,0,0,0,0.000980838,-0.00096246,-0.001565299,0.000361075,2.004041083,-0.000292231,-0.000300693,26.93530565,-115.0040678,15.83259604,-26.82804475,-3.897449964,1.70E-05,7.78E-05,0,0,0.928311098,1.948043498,1.738538341,1.550320617,4,0,0.000419303
PGC0052788,early,0.02909,2.82169,-1.349879948,-1.764805444,5.12982646,0.000136581,1.226752828,0.920585533,0,0,0,-0.000880061,-0.000136318,4.22E-05,-3.37E-05,1.494636102,-0.000418935,-8.50E-05,21.76450263,102.898797,49.00418039,66.86955196,-27.82431121,8.40E-05,3.33E-05,0,1,0.989181791,2.510566161,3.020785601,15.59799053,-5,0,0.000427477
PGC0052826,spiral,0.03424,2.29503,-1.00000001,0.999999998,1.659718968,0.612716387,8.594263734,-0.540116812,0,0,0,-0.004457309,-0.003508095,-0.006295168,-0.011357029,1.402392243,-0.005376238,-0.007432562,33.08550395,1214.351207,-782.0672955,521.2414558,-360.5810338,-0.000266395,-1.91E-05,0,1,0.525322864,1.537337518,2.624060994,5.06531315,5,2,0.009173163
PGC0052883,early,0.05208,2.99565,1.708676681,0.62166273,3.435080546,0.028252152,1.403064269,0.609593342,0,0,0,0.001578336,0.002009966,-0.000455906,0.00074912,0.910212593,0.000561215,0.001379543,24.15037106,497.8212666,305.448207,169.6203627,633.7499189,0.000243203,0.001069145,0,0,0.916703601,2.144797149,2.100982814,3.552273977,-4,0,0.001489329
PGC0052901,spiral,0.03052,2.08842,0.638886185,0.730916582,2.144788173,0.805175621,1.543534981,-0.183521569,0,0,0,-0.000558333,-0.00078855,-0.000268147,0.001002532,1.30841181,-0.00041324,0.000106991,24.59863996,-16.25851316,-31.26748722,-16.81869262,-19.10847967,0.00062619,0.000438863,0,0,0.611032334,1.410894115,1.955735823,2.184269969,5,1,0.000426866
PGC0052908,spiral,0.01822,2.17448,-0.730572766,0.122480099,0.924238979,5.057435914,3.794123598,-0.998060782,0,0,0,-0.007406598,-0.005271945,-0.003246646,-0.002532397,2.388448867,-0.005326622,-0.003902171,27.39740095,94.57157007,-154.4123327,212.0946528,-267.943491,-7.29E-05,-0.000525905,0,1,0.554209005,1.281949759,2.15379549,3.847743899,5,2,0.006603018
PGC0052912,early,0.02119,2.53327,1.364651549,1.235964598,3.894093738,0.001845015,3.804792943,-0.441999097,0,0,0,-0.001134275,0.001456513,0.000301638,-0.000180981,18.07418507,-0.000416319,0.000637766,18.56448278,-59.0298806,30.9023403,-21.47322843,12.95875824,-0.000419641,-0.000990592,0,0,0.369719675,1.533388756,6.048917325,61.80036704,-2,0,0.000761621
PGC0052921,spiral,0.03027,2.45013,-0.094915104,0.701795296,1.294850776,1.124492867,7.798279726,1.082931957,0,0,0,0.020558436,-0.009826455,0.005532001,-0.003071216,2.299317076,0.013045219,-0.006448836,25.21316395,71.56396678,127.1197049,218.1662913,352.1363629,0.001121408,-0.000257443,0,1,0.306032622,1.07632955,3.687058034,14.69160799,4,2,0.014552155
PGC0052979,spiral,0.04191,2.58139,-0.657535435,-1.070926896,2.200089623,0.228386733,4.636770981,1.235293682,0,0,0,-0.002821739,0.001940558,-0.00148441,0.000167802,2.263758188,-0.002153075,0.00105418,23.92339935,-13.96819367,-16.731248,-15.51427814,60.42570893,-0.002478499,1.85E-05,0,0,0.356078159,1.129102439,3.253587181,11.59460112,4,2,0.002397295
PGC0052998,spiral,0.02622,1.8913,1.086643341,-0.950328618,1.138009503,8.833097053,1.318539575,0.190832244,0,0,0,0.003822069,-0.002461533,-0.0030903,0.002156991,2.594066821,0.000365885,-0.000152271,27.74911753,72.97769642,5.585447465,3.340570026,21.49903038,-0.00034395,0.002439602,0,0,0.89095159,1.828004148,1.612280872,0.765848426,6,0,0.000396305
PGC0053000,early,0.03759,2.78578,1.331098364,1.050982836,3.659565263,0.009069143,1.511508876,-0.692277278,0,0,0,0.000149031,-0.000251031,0.000134986,-0.000315019,1.473459115,0.000142009,-0.000283025,19.49440942,124.3877369,-135.8159477,56.70826275,-136.3328416,0.000344302,-0.000144337,0,0,0.542516553,1.539878408,3.610095906,22.61216102,-3,0,0.000316654
PGC0053083,spiral,0.008316,1.35723,-1.865173735,-2.515562505,1.247634018,8.380700135,1.43139346,1.314202034,0,0,0,-0.000563492,0.001996744,0.002503203,0.002762677,4.369985021,0.000969855,0.002379711,34.3763726,441.1419332,549.2353131,603.2797202,1982.800628,-0.000499129,0.002161503,0,0,0.958286721,1.457917707,1.027233828,-0.38633085,6,1,0.002569755
PGC0053089,spiral,0.006545,2.09453,0.623132206,-0.192020595,1.017389445,10.11323001,1.258586143,0.518618781,0,0,0,6.15E-05,4.72E-05,0.000292351,-0.00335444,8.439347953,0.000176945,-0.001653607,26.55701786,-173.9800553,-393.9095224,-156.3377695,-418.4210302,-0.000446068,-0.001357264,0,0,0.853532195,1.616565435,1.933180705,4.725427784,4,1,0.001663047
PGC0053217,spiral,0.007795,1.76766,0.117612703,0.309401481,1.148866439,6.767233011,1.507641432,1.632941696,0,0,0,-0.00144064,-4.06E-05,-0.001148732,0.00028335,2.407570206,-0.001294686,0.000121387,23.78660587,-13.58597408,219.4716769,-659.5099595,2270.561938,-0.00209503,0.002081011,0,0,0.342867244,0.842244537,2.613345321,7.441653742,5,1,0.001300364
PGC0053231,spiral,0.005187,1.79276,0.259016383,0.483688954,1.854798505,2.732983291,1.272664734,0.26182892,0,0,0,-0.000796911,-0.00048339,-0.000205268,-0.000583403,1.940965771,-0.000501089,-0.000533397,40.98771168,-8164.755936,2267.638714,-765.2142781,5179.243022,-0.002524288,0.000345498,0,0,1.189682093,1.259197461,0.3413941,-1.016288394,6,1,0.000731849
