name,class,z,u-r,x_c,y_c,ns,r_s,q,phi,psi_11,psi_12,psi_22,psi_111,psi_112,psi_122,psi_222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis
COSMOS_11892,spiral,1.42,1.73,0.283860224,-1.391560128,0.927042689,7.150299273,1.422009161,0.321370537,0,0,0,-0.005845495,0.006001699,-0.004854577,-0.001038893,0.473794692,-0.005350036,0.002481403,17.14571935,-444.2948014,-220.4557503,-272.4669769,-66.82948374,-0.001003018,-0.010903119,0,0,0.00081218,0.001459207,1.252793548,-0.399361939
COSMOS_11766,spiral,0.18,0.57,-1.717364221,-2.372845043,0.906598119,2.498289243,1.645102177,1.384107117,0,0,0,0.013237169,0.013228726,0.014679902,0.010460358,0.338280836,0.013958536,0.011844542,9.07847116,-21.03943725,-1.384498008,149.6899184,-53.47456944,-0.030516494,0.018732565,0,1,0.000235665,0.000822719,3.216512838,8.392630766
COSMOS_11926,spiral,1.19,1.43,-0.772268778,-2.621585043,0.711641121,3.673730671,1.523343347,-1.293258657,0,0,0,0.010159096,0.02109793,0.004615611,0.016943086,0.405358585,0.007387353,0.019020508,7.497097731,30.99746717,9.456918375,1.606713029,26.62897293,0.004279655,0.005333981,0,1,0.000160105,0.000736054,4.39270173,17.36038798
COSMOS_11932,spiral,0.631,0.96,-1.357346762,-1.88733734,0.959074663,1.882463504,1.905647985,0.01379746,0,0,0,0.027866129,0.019516789,0.00870996,-0.015219599,0.337069237,0.018288045,0.002148595,6.967464243,81.15860561,-3.0294139,7.337706239,-6.599431465,0.012505671,-0.005248226,0,1,0.000101456,0.000523874,4.988344665,22.98663284
COSMOS_12073,spiral,0.83,2.22,-1.15400723,-1.595896094,2.063561405,0.353982333,1.305947784,-0.780593325,0,0,0,0.005766201,0.005979163,0.012697209,0.013828458,0.382464761,0.009231705,0.009903811,8.731166423,20.66755868,-1.025516055,35.21617104,68.47421086,0.00484821,0.005047842,0,1,0.000217309,0.00085641,3.704159261,11.79545227
COSMOS_12027,spiral,0.598,1.09,-2.687396842,-1.140194003,1.086764868,1.49168008,1.489701443,-0.370769666,0,0,0,0.026448135,0.01086269,-0.007457412,0.032948556,0.411514833,0.009495362,0.021905623,6.071299294,-0.599251082,8.541424025,-13.47939878,-5.134845065,-0.004127656,-0.00014611,0,1,8.65E-05,0.000513659,5.789889461,31.64439037
COSMOS_12196,early,0.51,2.34,-1.589314789,-1.424403922,2.166826308,0.288835243,1.462956303,-0.851478546,0,0,0,0.004932027,0.002330695,0.004814906,-0.003978028,0.716950878,0.004873467,-0.000823666,11.21079955,57.54150831,9.274379201,5.217838024,35.4533316,0.002510285,0.001501166,0,0,0.000489721,0.001479035,2.71127689,5.435383426
COSMOS_12294,spiral,0.672,1.21,-0.102323778,-1.477286831,0.797224324,5.210015983,3.625331441,-0.864142595,0,0,0,-0.011605023,-0.007623561,-0.004510976,-0.005889198,0.399635393,-0.008057999,-0.00675638,19.84745894,604.5352633,-954.5215986,893.241165,-1564.699882,-0.012587289,-0.020665273,0,1,0.000890851,0.001555703,1.186944343,-0.558715975
COSMOS_12246,early,0.873,2,-2.063762103,-0.515196121,1.434172789,2.102284038,1.403012319,-1.519015341,0,0,0,-0.008314563,0.004670729,-0.003997305,-0.002831998,1.418438333,-0.006155934,0.000919365,13.36455349,-68.75201874,-37.43394294,-39.99147045,-48.38383973,-0.001267533,-0.00124533,0,0,0.000448057,0.001092283,2.036485039,2.173688991
COSMOS_12195,spiral,0.74,1.55,-1.925480888,-1.422494679,2.087756746,0.244838131,1.331779283,1.143793697,0,0,0,0.002499632,0.006033198,0.015338135,0.006564014,0.329986436,0.008918884,0.006298606,8.033526795,72.19168572,45.60708641,22.61210267,87.30936557,0.008755913,0.008770224,0,1,0.000183247,0.000791965,4.110673295,14.99442896
COSMOS_12269,early,0.48,1.38,-2.695301827,-2.108843961,1.017811183,2.554699148,1.930087798,0.07815053,0,0,0,0.003437707,-0.003209587,0.002368985,0.003235737,0.700144238,0.002903346,1.31E-05,10.24589755,23.40172019,33.0751459,3.038193118,15.36159766,0.000872009,0.002022869,0,0,0.000312106,0.001016043,2.965255065,6.857395309
COSMOS_12145,spiral,0.61,1.09,-1.037077303,-2.220943712,0.480201369,3.80764184,3.128985438,0.147285156,0,0,0,0.001987344,0.006062825,0.004988321,0.006864286,0.328525554,0.003487833,0.006463556,9.96448902,7.131139328,-3.430286654,-8.503271016,-79.94332048,-0.000374236,-0.018639243,0,0,0.000210841,0.000747034,3.281064759,8.845267337
COSMOS_12356,spiral,0.8855,0.97,0.109677017,-2.120565353,0.813392575,3.689604893,2.447527573,0.094591727,0,0,0,-0.002513105,0.003408847,-0.00248264,0.016151143,0.308773366,-0.002497873,0.009779995,10.12625355,-161.4658279,-82.55502203,-92.44682656,55.03397885,0.003539631,-0.054209851,0,0,0.000221724,0.000768119,3.186202216,8.19229413
COSMOS_12550,early,0.429,0.98,-2.067513836,-1.704472011,0.992854502,2.28264294,1.418797092,0.886671889,0,0,0,-0.008126304,-0.00346417,0.007486396,0.001827957,0.423930976,-0.000319954,-0.000818106,7.140013127,3.883600262,-17.41167544,11.21852336,6.084804761,0.002520479,-0.001723151,0,0,0.000124905,0.000631903,4.88108376,21.93297244
COSMOS_12580,spiral,1.205,1.88,-1.10689825,-1.16534454,0.98269327,5.082389462,1.256408117,-1.277611695,0,0,0,0.009886281,-0.001218476,-0.003594787,0.008706434,0.30132331,0.003145747,0.003743979,12.43861787,-53.95039232,19.57950358,-236.1829632,23.2437314,-0.008773966,-0.003282933,0,0,0.000491771,0.001228721,2.112451497,2.505562293
COSMOS_12548,spiral,0.624,1.07,-2.657180265,-2.021717996,0.888384555,2.29886377,1.868729433,-0.453749567,0,0,0,0.02490784,-0.002150087,0.006659851,-0.012290839,0.333527428,0.015783846,-0.007220463,7.454976748,-23.98799399,-4.237670258,10.17846291,-4.549003693,-0.001900589,-0.000380291,0,1,0.000113579,0.000523343,4.40047758,17.41279761
COSMOS_12679,spiral,0.976,2.52,-1.496882791,-0.51293101,1.08913699,2.354305501,1.876772414,-0.547207484,0,0,0,0.000338386,-0.001047565,-0.004504602,-0.007008997,0.365325456,-0.002083108,-0.004028281,9.536169215,26.30913084,1.492531607,-16.33566068,-31.74595833,-0.001562582,-0.005688988,0,0,0.000190761,0.000709651,3.462132233,10.03108699
COSMOS_12815,early,0.563,2.19,-1.060052996,-2.405039429,2.141453499,0.364951185,1,-1.35488067,0,0,0,0.00377438,0.000637276,0.003990975,-0.007694273,0.532856785,0.003882677,-0.003528499,9.897768192,1.524226297,-25.04371515,1.998299561,12.98573454,0.000109005,-0.00038492,0,0,0.000200599,0.000720559,3.326003162,9.112240934
COSMOS_12716,spiral,1.99,1.4,0.934981947,-2.394499165,0.604198167,6.669019679,2.928860886,-0.969822381,0,0,0,-0.003067697,-0.002964098,-0.005495805,-0.001068005,0.37326562,-0.004281751,-0.002016052,15.78270064,132.8590474,-1.340564763,-170.5021091,155.4983963,-0.000894912,-0.005147816,0,0,0.000620296,0.001251763,1.531949162,0.37124056
COSMOS_12942,early,0.715,2.13,-2.564445718,-1.856605529,1.589236956,2.773003696,1.087517208,1.292291428,0,0,0,0.002321948,2.76E-05,-0.000413563,-0.0003769,0.417007508,0.000954193,-0.000174629,19.18685986,210.1317884,18.12219137,15.20434644,-55.46432614,0.000837393,-0.000146409,0,0,0.000945194,0.001441278,0.879766796,-1.201611147
COSMOS_12878,spiral,2.555,1.35,-1.612195391,-0.393371413,0.703158093,2.749889964,3.247046547,-0.100320834,0,0,0,0.010289064,0.003981258,-0.005378028,-0.060732086,0.353082177,0.002455518,-0.028375414,10.16273805,20.2800636,22.54744445,19.33309515,37.93251148,-0.001134546,0.009483389,0,1,0.000201688,0.000742118,3.420117729,9.747233143
COSMOS_12976,spiral,1.615,1.44,-2.199361467,-1.471216182,0.904024873,3.154253159,1.92806236,-1.397581999,0,0,0,0.000232967,-0.005883508,0.002102765,0.013827099,0.384884551,0.001167866,0.003971796,9.756016831,4.494170062,-36.78275625,1.824450405,2.946431706,-0.000160297,-0.002726866,0,0,0.000280194,0.000957924,3.144184785,7.954664114
COSMOS_12985,spiral,1.672,1.1,-1.995941644,-2.405913634,0.672700349,2.594520245,3.73965417,-1.064217847,0,0,0,0.023112904,0.019499825,0.003799004,0.018290475,0.352900354,0.013455954,0.01889515,9.127003691,-46.34577098,62.78112284,-107.2474412,223.7574907,0.03896437,0.029296293,0,1,0.000160298,0.000656792,3.864852613,12.98896796
COSMOS_13070,spiral,0.92,0.85,-0.308045987,1.183934737,0.669453398,4.464668807,1.554079253,1.653975398,0,0,0,-0.0169193,-0.020359953,-0.014222355,-0.027196941,0.313549552,-0.015570828,-0.023778447,9.178841152,-6.40562122,-39.27152514,-22.23852447,38.24373102,0.003593546,-0.002964278,0,1,0.00013731,0.000618419,4.295766428,16.52218353
COSMOS_13132,spiral,0.729,1.16,-4.8343855,0.677205517,0.622554806,3.371550067,1.259626228,-0.947857731,0,0,0,0.038180005,-0.014300376,0.040059741,0.04179309,0.343525369,0.039119873,0.013746357,6.256327548,-8.403430705,-15.13633971,12.06382508,14.57810968,-0.012242092,-0.00214296,0,1,8.30E-05,0.000505037,5.935527861,33.34785954
COSMOS_13203,spiral,1.54,1.02,0.407167168,-1.020459037,0.895126999,2.965099373,1.564121807,0.724096936,0,0,0,-0.013860795,-0.003144291,-0.005704902,-0.022142237,0.341538026,-0.009782848,-0.012643264,8.354747884,-0.871071632,-10.8279992,-6.057430595,-34.30946604,0.001774724,-0.00503152,0,1,0.00015889,0.000659449,3.918933229,13.40155593
COSMOS_13253,spiral,0.72,1.27,-2.315976086,-0.232206203,1.122652816,2.316102727,1.489787487,1.10469846,0,0,0,-0.000435342,-0.012092575,-0.01319119,0.000983155,0.346318111,-0.006813266,-0.00555471,9.730438756,-8.265873419,43.48618774,-86.63732747,10.45011094,-0.012220547,0.013582752,0,1,0.000250855,0.000908856,3.361354406,9.357405286
COSMOS_13323,spiral,2.54,1.47,-0.808352935,-1.811807313,0.809839265,6.350052291,1.1622974,-1.177060543,0,0,0,0.006896347,0.001482773,-0.003272899,-0.001287883,0.392252445,0.001811724,9.74E-05,11.94701204,77.13556682,33.71246224,12.91286927,32.03561877,0.00198426,0.001338954,0,0,0.000445327,0.001262415,2.498582278,4.298750607
COSMOS_13403,spiral,0.8191,1.07,-2.046276814,0.337274975,0.560714371,3.838734112,2.880389861,-1.354773033,0,0,0,-0.000600182,-0.012266201,-0.000640273,-0.002448779,0.468358134,-0.000620227,-0.00735749,9.832082118,-24.52652696,12.36585528,-19.19030247,36.81941429,-0.009706995,0.000144208,0,0,0.000151877,0.000679096,4.263145124,16.25053519
COSMOS_13614,spiral,3.511,1.06,-2.966360243,-1.942598458,0.654993542,4.241261044,1.752683228,-0.6741797,0,0,0,-0.007117889,-0.002786257,-0.009957047,0.005638293,0.347681288,-0.008537468,0.001426018,8.528903441,51.85637941,-20.50841422,-35.24209389,-0.950483163,-0.001761755,-0.005618543,0,0,0.000167278,0.000690758,3.900791501,13.27664362
COSMOS_13888,early,2.523,1.23,-1.664529573,-0.388934013,1.738953014,1.632742406,1,0.891374863,0,0,0,0.00674603,0.000694677,0.001519283,-0.00199618,0.59550471,0.004132656,-0.000650752,15.15718982,-20.75788761,-148.6901932,-162.7256991,-200.6193279,-0.00020575,-0.002260236,0,0,0.000694616,0.001469247,1.657989064,0.79063123
COSMOS_13896,early,0.6048,2.26,-0.841867048,-0.905247879,1.966555166,0.42615109,1.362615794,0.764495475,0,0,0,0.000558275,-0.007429677,-0.000908865,-0.002692847,0.692942823,-0.000175295,-0.005061262,9.505676988,-12.43015878,-25.70204654,-12.84931871,1.454307296,-0.000309277,-0.000410721,0,0,0.00020751,0.000750236,3.352117531,9.289343282
COSMOS_13738,spiral,2.163,0.93,-2.05188149,-1.389765036,0.835934464,2.093298459,2.7462807,0.020567214,0,0,0,0.004112265,-0.006417028,-0.004855758,-0.026620201,0.334369738,-0.000371747,-0.016518614,7.113467497,29.32208331,-26.3499682,5.326898564,-3.371179982,0.007767134,-0.013927793,0,1,0.000167146,0.000753201,4.303545976,16.61473553
COSMOS_13880,spiral,0.3,0.53,-2.522660737,-1.370148858,0.615215252,3.281612074,1.759719302,0.343773663,0,0,0,0.038413622,0.003767955,0.006686738,0.002885123,0.390805445,0.02255018,0.003326539,6.618662818,60.68886683,13.00952196,-2.004090357,-14.25372421,0.011936247,-0.00362417,0,1,0.000102275,0.000540085,5.106925574,24.16885709
COSMOS_14141,early,1.39,2.32,-1.261416325,-2.699325957,1.880690746,0.625549314,1.122936032,-1.181051959,0,0,0,-0.00520517,-0.005355694,-0.000211558,-0.004957195,0.330984512,-0.002708364,-0.005156445,8.597434928,-8.87226843,-22.90701401,2.459873339,-26.65109142,-0.000301274,-0.003935422,0,0,0.000199203,0.000828555,3.936563897,13.5774998
COSMOS_14134,early,4.169,2.16,-2.299564112,-0.774638126,1.602223539,0.616720941,1.65060777,-1.25813873,0,0,0,0.007102799,0.002567429,0.01066223,-0.011066358,0.326431542,0.008882515,-0.004249464,7.413407989,15.43101029,4.315565035,9.736644911,57.99114981,0.051941896,0.027727084,0,0,0.000151324,0.000728331,4.622250748,19.45380038
COSMOS_14266,spiral,1.494,1.02,-2.035979654,1.02827353,0.607222581,6.419146864,2.475912939,-0.170259692,0,0,0,-0.007474678,-0.008372193,0.005961076,-0.021542902,0.413549385,-0.000756801,-0.014957548,15.64707548,-140.0916289,-179.6043866,-61.73996636,157.9718827,-0.009783997,-0.000178633,0,1,0.00056234,0.001126128,1.508382844,0.288448289
COSMOS_14694,spiral,0.638,0.35,-2.345484301,-1.616486966,1.286680035,1.077408543,1.748809646,1.597387203,0,0,0,0.024426917,0.002582494,0.026247865,0.034278646,0.454946,0.025337391,0.01843057,7.843353244,6.782878409,10.0545356,40.10225428,67.17070163,0.004624917,0.004934622,0,1,0.000125702,0.000598646,4.562754897,18.87066192
COSMOS_14786,early,2.8019,0.91,-2.118192213,-1.489706099,1.089090719,1.898578292,1.875935783,0.10315859,0,0,0,0.003028302,0.002754469,0.001363425,-0.017412572,1.228868971,0.002195863,-0.007329051,8.316259383,-3.278316781,-2.173381056,-2.01841063,-11.47117467,-0.000274104,-0.001655704,0,0,0.000184535,0.00074609,3.806133044,12.53208656
COSMOS_14945,spiral,2.4358,1.88,-2.401769689,-1.375496477,1.036217245,4.028262933,1.46617234,-1.231174886,0,0,0,-7.01E-05,-0.000557466,0.000721649,-0.004353118,0.340512263,0.000325755,-0.002455292,12.36865052,93.20236195,-42.1782248,-6.729957839,-0.782492602,0.0036899,-0.000613597,0,0,0.000333227,0.000944256,2.488440572,4.217390095
COSMOS_15050,early,0.734,2.35,-2.897524843,-1.352146751,2.060369641,0.430572147,1,-1.447390033,0,0,0,0.01190154,-0.000836559,0.007516228,-0.002780543,1.372825063,0.009708884,-0.001808551,10.57286783,4.312532654,13.7278386,5.282773749,40.85616945,0.00024645,0.001515809,0,0,0.000309858,0.001012363,2.968850609,6.842604711
COSMOS_15230,early,9.751,2.13,-1.681660185,-0.03377243,2.299596791,0.254484924,1.098388105,0.993633008,0,0,0,0.005057738,-0.002140896,0.003045157,-0.006735101,1.162303049,0.004051447,-0.004437998,11.19777659,4.483916451,-1.057352456,-3.951655079,-0.665836414,5.36E-06,-3.31E-05,0,0,0.000315331,0.000942713,2.663210403,5.120110997
COSMOS_15297,spiral,2.1442,1.88,-1.18579279,-2.032952968,1.399529797,2.359251495,1.369357697,-0.292746031,0,0,0,-0.001504457,0.000465254,-0.001055017,0.000251736,0.374124236,-0.001279737,0.000358495,14.03273653,46.63469012,-3.600853003,9.522960177,93.51526275,0.000552088,0.001807612,0,0,0.000482639,0.001142388,1.951577258,1.828965823
COSMOS_15382,early,1.01,2.34,-1.218864487,-0.835134815,2.415863397,0.183168135,1.244840014,0.013258793,0,0,0,0.000624606,0.00104391,0.004113857,-0.006556442,0.863388725,0.002369231,-0.002756266,10.90931324,-15.11538145,-2.331398064,13.19950867,-35.87177924,2.95E-05,-0.001141812,0,0,0.000334,0.001019337,2.732223843,5.492903143
COSMOS_15404,spiral,3.76,1.91,-1.153944903,-1.993772958,0.764767989,4.356105453,1.759582753,0.045019922,0,0,0,-0.008711394,0.001389283,0.000147729,-0.003022637,0.313622071,-0.004281833,-0.000816677,10.29515635,-66.20873278,28.96608994,-12.98579713,-28.37579602,-0.002617265,-0.000925888,0,0,0.00024052,0.000823223,3.138457931,7.880235885
COSMOS_15421,spiral,0.44,2.32,-2.228744831,-2.142713387,1.639660422,1.944592128,1.247934171,1.486454482,0,0,0,-0.002150737,0.003363978,0.000616564,-0.001478439,0.306976927,-0.000767087,0.00094277,14.35202201,-3.372450135,-7.43644863,24.01873376,31.25213566,0.000260699,0.000327664,0,0,0.000365641,0.000986264,2.332132581,3.456115116
COSMOS_15577,early,0.43,2.1,-2.457308957,-2.310057307,1.236590566,3.617383865,1,-0.54851334,0,0,0,-0.001988751,-0.001559184,-0.001721355,0.003581923,0.337446269,-0.001855053,0.001011369,13.31926745,-46.28490716,11.92911554,-36.76794002,8.579071182,-0.001127475,0.000287775,0,0,0.000513783,0.001380161,2.340376037,3.560060523
COSMOS_15645,spiral,2.42,2.07,-1.744322088,-1.599932238,0.899181422,4.223684745,2.759662084,0.104094172,0,0,0,-0.003848616,0.000438847,-0.000933825,0.006123265,0.350428386,-0.002391221,0.003281056,16.69734598,-354.7795246,-28.47900571,-81.05943213,-19.04875938,-0.002199194,-0.003862851,0,0,0.000748405,0.001473947,1.470125804,0.182831313
COSMOS_15837,spiral,0.743,2.22,-2.43495868,-0.375016532,1.458578715,1.125703322,1.115347326,0.51209285,0,0,0,-0.006753966,0.010324344,-0.011343978,-0.036036102,0.319970056,-0.009048972,-0.012855879,7.154557855,-37.64258656,-3.57162865,-12.9240434,-93.63813485,-0.003897688,-0.022467513,0,1,0.000148667,0.000720873,4.649071609,19.64750206
COSMOS_15681,spiral,1.18,0.9,-2.591349653,-2.2121353,0.642367136,3.750314371,2.68299872,0.366171989,0,0,0,-0.003488342,0.008028062,-0.007488655,0.030338098,0.340334641,-0.005488498,0.01918308,9.401121193,102.5400338,-72.93142817,-48.58635087,21.50479219,0.009392662,-0.013434962,0,1,0.000256095,0.000937574,3.398487501,9.592261157
COSMOS_16097,early,2.397,1.73,-2.202693533,-1.989440274,0.94928251,4.840894474,1.393963866,-1.011798645,0,0,0,0.002109182,-0.000118188,-0.000745127,-0.006425089,0.681770176,0.000682028,-0.003271638,13.59027677,-5.016290102,28.12038122,3.692554295,-11.76126681,0.000140833,0.000179945,0,0,0.000450253,0.001073655,1.972876771,1.913958813
COSMOS_15883,spiral,0.374,1.13,-2.579522273,-2.604105661,1.081802993,2.235926636,1.377586893,-1.678691237,0,0,0,0.029134807,-0.006592444,0.005500942,0.007269753,0.321160457,0.017317874,0.000338654,7.676147002,26.64355376,-26.2546377,2.194368497,23.09869167,0.005010052,-0.001659861,0,1,0.000111987,0.000570663,4.910614362,22.17349868
COSMOS_15892,early,4.335,0.54,-4.166615507,0.292284033,2.526417338,0.055569274,1.178599463,-1.09184553,0,0,0,0.017241617,-0.030444554,-0.002231599,-0.023705507,0.491603826,0.007505009,-0.02707503,6.240610828,-1.47380937,-25.66198891,2.664023118,-15.74268932,-0.001716182,-0.008593844,0,1,0.000194791,0.001055014,5.273889513,26.06190654
COSMOS_16027,early,1.17,0.95,-3.33738214,-2.145660555,1.324578374,0.91988819,1.675410386,0.232238489,0,0,0,0.006935463,-0.00168523,0.00918864,-0.015402807,0.651455185,0.008062051,-0.008544018,6.256134122,17.65157867,2.989953017,4.479933819,-4.434836201,0.004675498,-0.001449842,0,1,9.24E-05,0.000515679,5.411193982,27.31955403
COSMOS_16113,spiral,2.11,0.6,3.135394698,-3.939855633,0.679109859,4.010646243,1.962478349,-0.374939442,0,0,0,-0.013807946,0.020292611,0.012436908,0.024622083,0.316344735,-0.000685519,0.022457347,9.277350789,-98.43351333,14.53264874,-9.806559575,31.49189103,-0.00346359,0.00715607,0,1,0.000188183,0.000810612,4.085697343,14.74109873
COSMOS_16207,spiral,2.44,0.41,-3.768183631,-1.287730919,0.840654655,1.957143542,2.183543271,-0.835075014,0,0,0,0.047119573,-0.009894968,0.023246198,0.047800443,0.469415751,0.035182885,0.018952737,6.718513735,68.19571084,-51.38569264,13.37888843,49.34564395,0.015180711,0.007813322,0,1,0.000135814,0.00069566,4.946532083,22.57387739
COSMOS_16538,early,0.607,2.28,-2.148741911,-1.911697347,2.37137127,0.126160122,1.990860764,0.274420521,0,0,0,0.015755482,0.002995106,0.003487187,-0.010425927,0.984652571,0.009621335,-0.003715411,12.50318924,-133.9261435,-27.07876791,6.336647305,-10.7542907,-0.000199774,-0.001367577,0,0,0.000423133,0.001173521,2.417597538,3.860319285
COSMOS_16539,spiral,0.45,2.57,-2.519957423,-3.100420676,0.718017383,4.054871863,3.123607493,0.316657409,0,0,0,-0.006782471,0.004605432,-0.007883021,0.01756602,0.445197972,-0.007332746,0.011085726,13.09334125,-118.6369338,-58.91035108,45.5525232,-99.5210419,0.000692409,-0.007379694,0,1,0.000410027,0.001054186,2.188391102,2.808097611
COSMOS_16646,spiral,0.184,2.13,-0.563701102,-2.673492787,0.702372468,5.248129544,1.495829053,0.381257296,0,0,0,-0.003031316,-0.001623741,-0.011009132,0.013657601,0.315792336,-0.007020224,0.00601693,10.1838383,-35.85431587,16.0261848,1.959337858,-15.351651,-0.006410336,-0.004661965,0,1,0.000332158,0.001157722,3.215109208,8.401675317
COSMOS_16710,spiral,0.928,1.21,-2.506784416,-1.801633247,0.900325259,2.616508325,2.210054045,-0.442519934,0,0,0,0.009723829,0.003580426,0.005368313,6.39E-05,0.411422956,0.007546071,0.001822167,9.463491529,64.46512342,-26.56279176,12.00763054,36.69588066,0.003584883,0.005887146,0,0,0.000259898,0.000949134,3.385237463,9.488419499
COSMOS_17075,early,0.35,2.18,-1.496390526,-0.888591136,1.668123437,1.249500638,1.590873086,-1.010425991,0,0,0,0.002959306,0.003532531,-0.000947504,0.000440902,1.250570753,0.001005901,0.001986716,15.72802704,-4.54603576,-47.43618405,-39.14888844,-207.1306806,-0.000221157,-0.001187916,0,0,0.000610967,0.00125184,1.568640594,0.480577844
COSMOS_17100,early,3.24,2.39,-0.162446731,-1.1927742,2.66129804,0.096385123,1.176706711,-1.617528878,0,0,0,-0.00017259,0.002633449,0.002324922,-0.018290438,0.73844782,0.001076166,-0.007828494,10.89786506,-32.12653862,18.2860698,-0.287667319,13.56096905,-0.001341529,0.000882648,0,0,0.000311227,0.001039054,3.053190158,7.374325779
COSMOS_17001,early,0.405,1.19,-2.739152293,-1.847085835,0.793857795,3.551475244,1.219901891,-0.377451095,0,0,0,0.023154405,0.00891867,0.003533851,0.023799315,0.658939396,0.013344128,0.016358993,7.286688939,10.12591163,11.10691793,-3.740277789,27.93750072,0.001337144,0.006798742,0,1,0.00016352,0.000758023,4.427839927,17.64513862
COSMOS_17158,spiral,0.62,1.35,-0.345494756,-2.839411589,0.628860849,5.516710312,4.219544052,-0.865472355,0,0,0,-0.008826241,-0.006844443,-0.000504741,0.00284557,0.395137793,-0.004665491,-0.001999436,19.74218473,308.6695707,-531.4041835,809.3122988,-1060.60184,0.00297607,0.000384097,0,0,0.001259636,0.002267547,1.256518242,-0.391034627
COSMOS_17072,spiral,2.12,1.27,-1.8089296,-1.039446081,1.892481502,0.759210598,1.160904966,1.528478638,0,0,0,0.001893115,-0.006203226,0.004052817,0.008663259,0.399253917,0.002972966,0.001230016,10.40806643,63.66053555,-18.51138645,12.83196024,1.669191484,0.003582167,-0.000771883,0,0,0.000218154,0.00080303,3.416528737,9.701283981
COSMOS_17024,spiral,3.564,0.79,-1.226400226,-0.183881817,0.565203512,4.27730747,1.216622052,2.010850494,0,0,0,0.023615085,0.015034431,0.023712971,-0.00210363,0.357710455,0.023664028,0.0064654,6.17290253,-0.953867419,18.63169278,5.684616831,-0.848393189,-0.000896028,0.007499492,0,1,0.000117453,0.000640869,5.30371574,26.30427277
COSMOS_17381,early,0.25,2.3,-1.574272034,-1.24514472,2.15982479,0.687755549,1.23425322,0.669016636,0,0,0,-0.000427669,6.79E-05,0.00135347,-0.002191252,1.09856873,0.0004629,-0.001061679,17.01685482,-129.8133796,8.076824348,42.60469109,-89.00069818,-0.000267039,-0.000667481,0,0,0.001265928,0.002216316,1.186938461,-0.572254546
COSMOS_17374,spiral,2.39,1.06,1.450337737,-3.425478937,1.109011013,5.631979164,1,0.679418952,0,0,0,-0.004050211,0.015060744,0.001732143,0.016213258,0.465485667,-0.001159034,0.015637001,16.8734759,188.0700213,246.5048814,-38.60800235,283.4849866,-0.00065642,0.01076668,0,1,0.000592661,0.001216103,1.570308243,0.480595453
COSMOS_17435,spiral,3.844,0.75,-0.394146093,-3.186967557,1.193029477,2.218080853,1.742250909,0.567695087,0,0,0,-0.00832053,0.02245294,0.00818708,0.040010953,0.318573663,-6.67E-05,0.031231947,7.79024111,0.567387221,0.621771611,2.803303152,-4.223884553,0.001132345,-0.00163962,0,1,9.17E-05,0.000533926,5.659658173,30.09491421
COSMOS_17482,spiral,0.34,1,-1.666754367,-0.846460163,0.866364717,2.018209892,2.207960444,1.426237861,0,0,0,0.020662036,0.005008236,0.003155598,0.031770038,0.342540596,0.011908817,0.018389137,6.758340397,28.74612261,0.557463341,-15.86053447,26.12464473,0.012819702,0.006055337,0,1,0.000107855,0.000566896,5.073218785,23.77793467
COSMOS_17620,spiral,1.612,0.98,-1.448116293,-1.365474399,1.935440841,0.393221895,1.443892593,-1.282706943,0,0,0,-0.016784759,0.001504249,0.008586863,0.013888941,0.308319331,-0.004098948,0.007696595,6.046702204,-22.57970363,-8.527681203,7.140883295,9.01573686,-0.014995586,-9.21E-05,0,0,8.38E-05,0.00055463,6.483583733,40.13815709
COSMOS_17819,spiral,0.24,1.99,-2.073056689,0.136162101,0.516577144,7.790701894,4.001718035,0.833936087,0,0,0,-0.005271161,0.002982288,-0.000177907,0.0013796,0.372649851,-0.002724534,0.002180944,22.99507429,707.1258921,738.3308659,804.663721,1142.322292,0.00144783,0.002834556,0,0,0.001722793,0.002548663,0.815290385,-1.30712577
COSMOS_18190,early,0.26,2.14,-2.240628734,-0.962062542,2.135300448,0.765391441,1.563878876,0.049413513,0,0,0,-0.000239249,-3.49E-05,-0.000111404,0.003328304,0.828143273,-0.000175326,0.001646725,22.58315931,172.9463217,253.259241,-237.8732052,126.8687201,-0.000129949,0.000572481,0,0,0.001943655,0.002135674,0.21198931,-1.909369644
COSMOS_17753,spiral,2.11,0.95,-3.269155493,-0.785713605,1.323094308,1.365811361,1.316213674,0.73781662,0,0,0,-0.009919563,-3.03E-05,0.016342188,0.001903635,0.340277025,0.003211313,0.000936683,9.251778293,-39.26779063,-23.76037586,-2.084771771,94.8082716,-0.001502149,0.003244196,0,0,0.000269548,0.001004452,3.47140871,10.10615714
COSMOS_17918,spiral,0.89,0.82,-4.424213757,-2.23617281,0.322456909,7.891980807,1.179867168,-0.020136279,0,0,0,0.026685245,0.006406756,0.001731504,0.026697731,0.318595018,0.014208374,0.016552243,9.509962338,-107.2422446,-13.3139414,-124.9929107,-173.7914116,-0.020492128,-0.018462661,0,1,0.000409224,0.001442647,3.258848304,8.6930032
